method,test_year,positive_coverage,close_positive_precision,overall_coverage,empirical_all_risk,lower_positive_coverage,certified_all_bound,child_positive_alpha,parent_positive_alpha,personnel_parent_positive_alpha,parent_positive_floor,negative_alpha,reliability_floor,child_reliability_lcb_floor,aircraft_child_floor,child_margin
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.02,0.75,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.02,0.75,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.02,0.75,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.02,0.75,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.02,0.75,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.02,0.75,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.02,0.75,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.02,0.75,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.0,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.0,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.0,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.0,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.0,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.0,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.0,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.0,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.7,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.7,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.7,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.7,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.7,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.7,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.7,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.7,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.72,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.72,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.72,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.72,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.72,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.72,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.72,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.72,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.73,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.73,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.73,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.73,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.73,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.73,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.73,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.73,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.74,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.74,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.74,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.74,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.74,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.74,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.74,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.74,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.746,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.746,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.746,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.746,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.746,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.746,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.746,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.746,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.75,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.75,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.75,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.04,0.04,0.75,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.75,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.75,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.75,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.04,0.04,0.75,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.0,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.0,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.0,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.0,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.0,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.0,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.0,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.0,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.7,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.7,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.7,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.7,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.7,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.7,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.7,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.7,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.72,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.72,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.72,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.72,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.72,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.72,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.72,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.72,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.73,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.73,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.73,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.73,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.73,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.73,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.73,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.73,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.74,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.74,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.74,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.74,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.74,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.74,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.74,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.74,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.746,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.746,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.746,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.746,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.746,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.746,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.746,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.746,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.75,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.75,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.75,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.0,0.75,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.75,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.75,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.75,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.0,0.75,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.02,0.0,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.02,0.0,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.02,0.0,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.02,0.0,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.02,0.0,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.02,0.0,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.02,0.0,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.02,0.0,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.02,0.7,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.02,0.7,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.02,0.7,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.02,0.7,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.02,0.7,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.02,0.7,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.02,0.7,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.02,0.7,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.02,0.72,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.02,0.72,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.02,0.72,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6605189404213,0.04624355844860319,0.0,0.0713588599613199,0.02,0.06,0.02,0.72,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.02,0.72,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.02,0.72,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.015633829346392916,0.8924731182795699,0.6880933007865474,0.054561070427628616,0.0,0.07974928989944957,0.02,0.06,0.02,0.72,0.12,0.9,0.0,0.0,0.0
